Date,GOOGL
2011-09-19 00:00:00+00:00,-1.8333615192323016e-05
2011-09-20 00:00:00+00:00,-7.319638359670755e-05
2011-09-21 00:00:00+00:00,-0.013592378262540672
2011-09-22 00:00:00+00:00,-0.03438424030385856
2011-09-23 00:00:00+00:00,0.009315092195749441
2011-09-26 00:00:00+00:00,0.012140638978937801
2011-09-27 00:00:00+00:00,0.014006599491944494
2011-09-28 00:00:00+00:00,-0.019468258437108532
2011-09-29 00:00:00+00:00,-0.002533814701918935
2011-09-30 00:00:00+00:00,-0.023620825349745078
2011-10-03 00:00:00+00:00,-0.03790001908992835
2011-10-04 00:00:00+00:00,0.01287534140823321
2011-10-05 00:00:00+00:00,0.005578816442634027
2011-10-06 00:00:00+00:00,0.019833654631943975
2011-10-07 00:00:00+00:00,0.0007965159424243584
2011-10-10 00:00:00+00:00,0.04280554992687402
2011-10-11 00:00:00+00:00,0.011188246615897013
2011-10-12 00:00:00+00:00,0.009794160561511278
2011-10-13 00:00:00+00:00,0.019124933795900967
2011-10-14 00:00:00+00:00,0.058480435574617795
2011-10-17 00:00:00+00:00,-0.01566720524496168
2011-10-18 00:00:00+00:00,0.0139077154125824
2011-10-19 00:00:00+00:00,-0.016612778495447733
2011-10-20 00:00:00+00:00,0.005114470853671893
2011-10-21 00:00:00+00:00,0.011684739636797836
2011-10-24 00:00:00+00:00,0.010042442527304019
2011-10-25 00:00:00+00:00,-0.02223259892596008
2011-10-26 00:00:00+00:00,0.0054016038694872925
2011-10-27 00:00:00+00:00,0.02108104243377551
2011-10-28 00:00:00+00:00,0.0024554592337049375
2011-10-31 00:00:00+00:00,-0.012497159173711525
2011-11-01 00:00:00+00:00,-0.02360620073507902
2011-11-02 00:00:00+00:00,0.010662699722282731
2011-11-03 00:00:00+00:00,0.021681864604776724
2011-11-04 00:00:00+00:00,-0.0022761334394469923
2011-11-07 00:00:00+00:00,0.02044819135855147
2011-11-08 00:00:00+00:00,0.0065918819106822735
2011-11-09 00:00:00+00:00,-0.018600783635049467
2011-11-10 00:00:00+00:00,-0.009767831991159048
2011-11-11 00:00:00+00:00,0.02229950264743885
2011-11-14 00:00:00+00:00,0.007643564748419207
2011-11-15 00:00:00+00:00,0.005807524186982604
2011-11-16 00:00:00+00:00,-0.008255490830079038
2011-11-17 00:00:00+00:00,-0.017335225302461232
2011-11-18 00:00:00+00:00,-0.009968913975544447
2011-11-21 00:00:00+00:00,-0.0234332639420598
2011-11-22 00:00:00+00:00,-0.0016180539821013529
2011-11-23 00:00:00+00:00,-0.017051727867248845
2011-11-25 00:00:00+00:00,-0.012471280180042177
2011-11-28 00:00:00+00:00,0.044742400250827874
2011-11-29 00:00:00+00:00,-0.008942638956072502
2011-11-30 00:00:00+00:00,0.028236669445741658
2011-12-01 00:00:00+00:00,0.023991030734383356
2011-12-02 00:00:00+00:00,0.010736932063506899
2011-12-05 00:00:00+00:00,0.0085273073113461
2011-12-06 00:00:00+00:00,-0.003004850263959913
2011-12-07 00:00:00+00:00,-0.000609232884035249
2011-12-08 00:00:00+00:00,-0.01177431217326308
2011-12-09 00:00:00+00:00,0.01845628854996373
2011-12-12 00:00:00+00:00,-0.003235502541529822
2011-12-13 00:00:00+00:00,0.00038377554456459073
2011-12-14 00:00:00+00:00,-0.012083804696273348
2011-12-15 00:00:00+00:00,0.002378325612648613
2011-12-16 00:00:00+00:00,0.010362594224833988
2011-12-19 00:00:00+00:00,-0.006597935709105607
2011-12-20 00:00:00+00:00,0.013733714517616624
2011-12-21 00:00:00+00:00,-0.007217988076279047
2011-12-22 00:00:00+00:00,0.0061998239182536885
2011-12-23 00:00:00+00:00,0.005462930859864601
2011-12-27 00:00:00+00:00,0.011229746673272256
2011-12-28 00:00:00+00:00,-0.000859018473778006
2011-12-29 00:00:00+00:00,0.004220744521461706
2011-12-30 00:00:00+00:00,0.005448304287812178
2012-01-03 00:00:00+00:00,0.030205860817531294
2012-01-04 00:00:00+00:00,0.004313208387435541
2012-01-05 00:00:00+00:00,-0.013871502528270852
2012-01-06 00:00:00+00:00,-0.013641596489276098
2012-01-09 00:00:00+00:00,-0.04239874884958861
2012-01-10 00:00:00+00:00,0.001092461993875471
2012-01-11 00:00:00+00:00,0.004525491797649384
2012-01-12 00:00:00+00:00,0.0058789357485562466
2012-01-13 00:00:00+00:00,-0.007385173739724138
2012-01-17 00:00:00+00:00,0.0057440980069802805
2012-01-18 00:00:00+00:00,0.006888543962529692
2012-01-19 00:00:00+00:00,0.010522782925107554
2012-01-20 00:00:00+00:00,-0.0837750077073296
2012-01-23 00:00:00+00:00,-0.0008020548941639616
2012-01-24 00:00:00+00:00,-0.00783915045279937
2012-01-25 00:00:00+00:00,-0.01969256577155465
2012-01-26 00:00:00+00:00,-0.0024408143506902125
